Identifiant national BSS|Ancien code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/06/2008 00:00:00|6.21|156.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/06/2008 00:00:00|6.21|156.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/06/2008 00:00:00|6.23|156.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/06/2008 00:00:00|6.21|156.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/06/2008 00:00:00|6.23|156.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/06/2008 00:00:00|6.23|156.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/06/2008 00:00:00|6.26|156.92|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/06/2008 00:00:00|6.28|156.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/06/2008 00:00:00|6.30|156.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/06/2008 00:00:00|6.34|156.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/06/2008 00:00:00|6.32|156.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/06/2008 00:00:00|6.36|156.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/06/2008 00:00:00|6.38|156.80|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/06/2008 00:00:00|6.38|156.80|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/06/2008 00:00:00|6.40|156.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/06/2008 00:00:00|6.40|156.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/06/2008 00:00:00|6.40|156.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/06/2008 00:00:00|6.44|156.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/06/2008 00:00:00|6.44|156.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/06/2008 00:00:00|6.44|156.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/06/2008 00:00:00|6.46|156.72|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/06/2008 00:00:00|6.48|156.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/06/2008 00:00:00|6.48|156.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/07/2008 00:00:00|6.48|156.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/07/2008 00:00:00|6.48|156.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/07/2008 00:00:00|6.51|156.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/07/2008 00:00:00|6.51|156.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/07/2008 00:00:00|6.51|156.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/07/2008 00:00:00|6.51|156.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/07/2008 00:00:00|6.50|156.68|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/07/2008 00:00:00|6.51|156.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/07/2008 00:00:00|6.55|156.63|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/07/2008 00:00:00|6.55|156.63|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/07/2008 00:00:00|6.50|156.68|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/07/2008 00:00:00|6.53|156.65|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/07/2008 00:00:00|6.53|156.65|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/07/2008 00:00:00|6.57|156.61|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/07/2008 00:00:00|6.59|156.59|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/07/2008 00:00:00|6.59|156.59|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/07/2008 00:00:00|6.61|156.57|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/07/2008 00:00:00|6.59|156.59|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/07/2008 00:00:00|6.59|156.59|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/07/2008 00:00:00|6.61|156.57|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/07/2008 00:00:00|6.63|156.55|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/07/2008 00:00:00|6.65|156.53|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/07/2008 00:00:00|6.67|156.51|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/07/2008 00:00:00|6.67|156.51|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/07/2008 00:00:00|6.65|156.53|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/07/2008 00:00:00|6.65|156.53|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/07/2008 00:00:00|6.65|156.53|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/07/2008 00:00:00|6.69|156.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/07/2008 00:00:00|6.69|156.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/07/2008 00:00:00|6.71|156.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|31/07/2008 00:00:00|6.71|156.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/08/2008 00:00:00|6.71|156.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/08/2008 00:00:00|6.71|156.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/08/2008 00:00:00|6.71|156.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/08/2008 00:00:00|6.69|156.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/08/2008 00:00:00|6.71|156.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/08/2008 00:00:00|6.73|156.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/08/2008 00:00:00|6.73|156.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/08/2008 00:00:00|6.73|156.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/08/2008 00:00:00|6.78|156.40|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/08/2008 00:00:00|6.76|156.42|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/08/2008 00:00:00|6.76|156.42|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/08/2008 00:00:00|6.73|156.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/08/2008 00:00:00|6.73|156.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/08/2008 00:00:00|6.80|156.38|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/08/2008 00:00:00|6.80|156.38|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/08/2008 00:00:00|6.80|156.38|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/08/2008 00:00:00|6.80|156.38|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/08/2008 00:00:00|6.82|156.36|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/08/2008 00:00:00|6.82|156.36|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/08/2008 00:00:00|6.82|156.36|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/08/2008 00:00:00|6.84|156.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/08/2008 00:00:00|6.84|156.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/08/2008 00:00:00|6.86|156.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/08/2008 00:00:00|6.86|156.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/08/2008 00:00:00|6.86|156.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/08/2008 00:00:00|6.88|156.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/08/2008 00:00:00|6.90|156.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/08/2008 00:00:00|6.92|156.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/09/2008 00:00:00|6.90|156.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/09/2008 00:00:00|6.92|156.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/09/2008 00:00:00|6.92|156.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/09/2008 00:00:00|6.90|156.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/09/2008 00:00:00|6.92|156.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/09/2008 00:00:00|6.96|156.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/09/2008 00:00:00|6.96|156.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/09/2008 00:00:00|6.96|156.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/09/2008 00:00:00|6.98|156.20|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/09/2008 00:00:00|6.98|156.20|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/09/2008 00:00:00|7.00|156.18|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/09/2008 00:00:00|7.00|156.18|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/09/2008 00:00:00|7.01|156.17|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/09/2008 00:00:00|7.03|156.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/09/2008 00:00:00|7.03|156.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/09/2008 00:00:00|7.03|156.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/09/2008 00:00:00|7.05|156.13|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/09/2008 00:00:00|7.05|156.13|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/09/2008 00:00:00|7.07|156.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/09/2008 00:00:00|7.07|156.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/09/2008 00:00:00|7.07|156.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/09/2008 00:00:00|7.07|156.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/09/2008 00:00:00|7.09|156.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/09/2008 00:00:00|7.07|156.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/09/2008 00:00:00|7.11|156.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/09/2008 00:00:00|7.11|156.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/09/2008 00:00:00|7.11|156.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/09/2008 00:00:00|7.15|156.03|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/09/2008 00:00:00|7.15|156.03|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/10/2008 00:00:00|7.11|156.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/10/2008 00:00:00|7.09|156.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/10/2008 00:00:00|7.09|156.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/10/2008 00:00:00|7.09|156.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/10/2008 00:00:00|7.11|156.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/10/2008 00:00:00|7.09|156.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/10/2008 00:00:00|7.09|156.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/10/2008 00:00:00|7.11|156.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/10/2008 00:00:00|7.13|156.05|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/10/2008 00:00:00|7.21|155.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/10/2008 00:00:00|7.21|155.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/10/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/10/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/10/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/10/2008 00:00:00|7.25|155.93|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/10/2008 00:00:00|7.25|155.93|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/10/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/10/2008 00:00:00|7.25|155.93|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/10/2008 00:00:00|7.28|155.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/10/2008 00:00:00|7.28|155.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/10/2008 00:00:00|7.30|155.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/10/2008 00:00:00|7.30|155.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/10/2008 00:00:00|7.21|155.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/10/2008 00:00:00|7.19|155.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|31/10/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/11/2008 00:00:00|7.21|155.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/11/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/11/2008 00:00:00|7.21|155.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/11/2008 00:00:00|7.23|155.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/11/2008 00:00:00|7.26|155.92|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/11/2008 00:00:00|7.28|155.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
